workload,rate,seed,cycle,timestamp,tau,peak_kvpr,kvpr_gpu0,kvpr_gpu1,current_shape,plan_shape,current_placement,placement_plan,convergence_gap,misplaced,cooldown_active,migration_decision,migration_reason,n_wants_moved,n_blocked,blocked_reasons,cand_model,cand_from,cand_to,peak_kvpr_after,n_line8,n_best_differs,n_tau_suppressed,max_abs_delta,line8
steady,8,2,12,1787609120.4412973,0.00035,0.07387932312003018,0.0718563097961745,0.07387932312003018,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,True,,migration cooldown active,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.03281128331945587, ""best_r"": 0.03281128331945587, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.05617508939628797, ""best_r"": 0.05617508939628797, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,13,1787609125.454968,0.00035,0.07062238383206403,0.06638342808983372,0.07062238383206403,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,True,,migration cooldown active,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.03226628382553778, ""best_r"": 0.03226628382553778, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.05153272699879338, ""best_r"": 0.05153272699879338, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,14,1787609130.4654405,0.00035,0.07852472631671902,0.07852472631671902,0.07731327173110661,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.038285798599372416, ""best_r"": 0.038285798599372416, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.06300162468087638, ""best_r"": 0.06300162468087638, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,15,1787609135.4801707,0.00035,0.078332364903274,0.07346545482450301,0.078332364903274,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.04110046980988307, ""best_r"": 0.04110046980988307, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.057658796831963614, ""best_r"": 0.057658796831963614, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,16,1787609140.4944737,0.00035,0.08761898536678188,0.06761340902120404,0.08761898536678188,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.04452712465555899, ""best_r"": 0.04452712465555899, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.05381005767679603, ""best_r"": 0.05381005767679603, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,17,1787609145.5098126,0.00035,0.07819159130320161,0.06596992247824937,0.07819159130320161,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.03731750656649513, ""best_r"": 0.03731750656649513, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.051916652873336015, ""best_r"": 0.051916652873336015, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,18,1787609150.547129,0.00035,0.09587993372667894,0.06502523733458533,0.09587993372667894,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,1,1,0.0,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.05121841149834561, ""best_r"": 0.05121841149834561, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0521079585666288, ""best_r"": 0.0521079585666288, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,19,1787609155.5686622,0.00035,0.10510031894823724,0.0709192912344617,0.10510031894823724,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,1,1,0.0,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.057021444128123926, ""best_r"": 0.057021444128123926, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.05888890280265501, ""best_r"": 0.05888890280265501, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,20,1787609160.5875869,0.00035,0.09370125493640605,0.07023940390870168,0.09370125493640605,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.049523972709655764, ""best_r"": 0.049523972709655764, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.05780693823961233, ""best_r"": 0.05780693823961233, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,21,1787609165.640114,0.00035,0.095695144621279,0.07354131178800707,0.095695144621279,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,1,1,0.0,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.057197164126769263, ""best_r"": 0.057197164126769263, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.05969138746252451, ""best_r"": 0.05969138746252451, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,22,1787609170.6590486,0.00035,0.09009150991150675,0.07134926550429539,0.09009150991150675,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,1,1,0.0,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.05195351704366428, ""best_r"": 0.05195351704366428, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0578695998423182, ""best_r"": 0.0578695998423182, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,23,1787609175.6788666,0.00035,0.08182379267802395,0.06594520008499453,0.08182379267802395,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.04292299322887299, ""best_r"": 0.04292299322887299, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.053931638241976464, ""best_r"": 0.053931638241976464, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,24,1787609180.712751,0.00035,0.10534465491683834,0.06924683359974577,0.10534465491683834,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",2,"model_6,model_4",False,MIGRATE,literal line-8 absolute delta exceeds tau,2,0,,model_4,0,1,0.12310900476307855,4,3,1,0.04652153561660001,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.06173160006538958, ""best_r"": 0.057821402876662244, ""absolute_delta"": 0.0039101971887273365, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.10825313568198959, ""best_r"": 0.06173160006538958, ""absolute_delta"": 0.04652153561660001, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,2,25,1787609185.7411108,0.00035,0.12196252115734424,0.09354910065374143,0.12196252115734424,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",1,model_4,True,,migration cooldown active,1,0,,,,,,4,1,0,0.010268620644224555,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.05927646019921323, ""best_r"": 0.05927646019921323, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.10381772129796599, ""best_r"": 0.09354910065374143, ""absolute_delta"": 0.010268620644224555, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,26,1787609190.7598977,0.00035,0.12392167953958169,0.0928156535647765,0.12392167953958169,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",1,model_4,True,,migration cooldown active,1,0,,,,,,4,1,0,0.009007131884202199,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.05652329753626094, ""best_r"": 0.05652329753626094, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.1018227854489787, ""best_r"": 0.0928156535647765, ""absolute_delta"": 0.009007131884202199, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,27,1787609195.807356,0.00035,0.11995063342156362,0.08188317409188563,0.11995063342156362,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",1,model_4,True,,migration cooldown active,1,0,,,,,,4,1,0,0.016630982196206373,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.05229494505080485, ""best_r"": 0.05229494505080485, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.098514156288092, ""best_r"": 0.08188317409188563, ""absolute_delta"": 0.016630982196206373, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,28,1787609200.8409185,0.00035,0.11100311869003403,0.06838558020357312,0.11100311869003403,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",1,model_4,True,,migration cooldown active,1,0,,,,,,4,1,0,0.022062870205367346,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.050547551179544195, ""best_r"": 0.050547551179544195, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.09044845040894046, ""best_r"": 0.06838558020357312, ""absolute_delta"": 0.022062870205367346, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,29,1787609205.8653693,0.00035,0.11737853045756674,0.07354318417264066,0.11737853045756674,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",1,model_4,True,,migration cooldown active,1,0,,,,,,4,1,0,0.023805570570146928,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.053559881205035825, ""best_r"": 0.053559881205035825, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.09734875474278759, ""best_r"": 0.07354318417264066, ""absolute_delta"": 0.023805570570146928, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,30,1787609210.8882802,0.00035,0.09368956617883142,0.061548669585367734,0.09368956617883142,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",1,model_4,False,MIGRATE,literal line-8 absolute delta exceeds tau,1,0,,model_4,1,0,0.0761365565693042,4,1,0,0.014528568494836976,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.039824819686534466, ""best_r"": 0.039824819686534466, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.07607723808020471, ""best_r"": 0.061548669585367734, ""absolute_delta"": 0.014528568494836976, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,31,1787609215.916557,0.00035,0.08488775085697814,0.0671422105525517,0.08488775085697814,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,True,,migration cooldown active,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.047940841827990126, ""best_r"": 0.047940841827990126, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.05507934914207486, ""best_r"": 0.05507934914207486, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,32,1787609220.9432175,0.00035,0.07696038964385636,0.057198810986359545,0.07696038964385636,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,True,,migration cooldown active,0,0,,,,,,4,1,1,0.0,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.044465989038457006, ""best_r"": 0.044465989038457006, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.04724746515524255, ""best_r"": 0.04724746515524255, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,2,33,1787609225.9655223,0.00035,0.061019327151382766,0.059835410300228625,0.061019327151382766,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",0,,True,,migration cooldown active,0,0,,,,,,4,0,0,0.0,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.03629855237689267, ""best_r"": 0.03629855237689267, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.04765526424097836, ""best_r"": 0.04765526424097836, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
